Agency,eventID,date,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,geometry
ISCBUL,614563808,2016.160864,2016,2,29,0,53,35,124.74,9.88,21.28,4.7,POINT (13885993.281552944 1105328.0561823228)
PIVS,3000038312,2016.402301,2016,5,27,15,28,12,124.07,9.85,6.0,4.6,POINT (13811409.22272145 1101938.3518183355)
ISCBUL,616070179,2016.445902,2016,6,12,15,30,14,124.12,8.83,30.0,4.3,POINT (13816975.197261117 986865.3279032336)
ISCBUL,616561553,2016.58091,2016,8,1,4,39,28,124.47,9.65,7.0,4.3,POINT (13855937.019038761 1079348.1501501417)
ISCBUL,616572698,2016.832656,2016,11,1,14,1,50,123.92,9.81,7.0,4.9,POINT (13794711.299102461 1097419.2251742997)
ISCBUL,616646087,2016.880242,2016,11,19,1,10,21,124.71,9.77,24.0,4.4,POINT (13882653.696829148 1092900.6440182207)
ISCBUL,617482277,2017.167194,2017,3,3,0,37,25,124.79,10.14,1.0,4.4,POINT (13891559.256092608 1134718.5489830372)
PIVS,3000039602,2017.19542,2017,3,13,7,52,54,123.62,9.7,1.0,4.2,POINT (13761315.451864477 1084994.4325576928)
ISCGEM,2000002557,2017.380948,2017,5,20,1,6,14,123.95,9.31,547.2,6.0,POINT (13798050.88382626 1040975.4141008536)
PIVS,3000040219,2017.393394,2017,5,24,14,8,4,124.48,9.72,7.0,4.8,POINT (13857050.213946696 1087253.1811108377)
ISCBUL,618855620,2017.571619,2017,7,28,15,23,6,123.64,9.68,32.0,4.1,POINT (13763541.841680344 1082735.8187730978)
ISCBUL,619441929,2017.593579,2017,8,5,15,45,6,124.5,10.19,112.0,4.1,POINT (13859276.603762558 1140373.2826768907)
ISCBUL,619442334,2017.604118,2017,8,9,12,4,38,123.26,9.3,1.0,5.0,POINT (13721240.435178902 1039847.3760265785)
ISCBUL,619442346,2017.604546,2017,8,9,15,49,23,124.09,9.93,3.0,5.1,POINT (13813635.612537319 1110978.2509109431)
ISCBUL,619442835,2017.624145,2017,8,16,19,30,37,123.34,8.73,27.0,4.2,POINT (13730145.994442364 975601.3833250755)
PIVS,3000041072,2017.813683,2017,10,24,23,51,56,124.67,9.87,1.0,4.1,POINT (13878200.917197416 1104198.1204279147)
ISCBUL,620627777,2018.071046,2018,1,26,22,21,58,123.27,9.14,50.0,4.6,POINT (13722353.630086832 1021803.126851255)
PIVS,3000041671,2018.212645,2018,3,19,14,46,7,124.58,9.7,8.0,4.8,POINT (13868182.163026022 1084994.4325576928)
PIVS,3000041752,2018.268996,2018,4,9,4,24,13,124.91,10.25,1.0,4.1,POINT (13904917.5949878 1147160.1344465264)
PIVS,3000042097,2018.463326,2018,6,19,2,43,58,124.03,9.87,6.0,4.5,POINT (13806956.44308972 1104198.1204279147)
PIVS,3000042157,2018.497348,2018,7,1,12,46,18,123.41,8.94,9.0,4.1,POINT (13737938.358797893 999259.1961298112)
ISCBUL,619041679,2018.577894,2018,7,30,22,20,55,123.47,9.4,0.0,4.1,POINT (13744617.528245488 1051129.213537985)
ISCBUL,619053429,2018.65637,2018,8,28,13,47,51,124.5,10.04,0.0,4.0,POINT (13859276.603762558 1123411.7244783677)
ISCBUL,619064088,2018.734883,2018,9,26,5,34,26,123.22,9.02,0.0,4.2,POINT (13716787.655547168 1008275.2671601075)
PIVS,3000042820,2018.835708,2018,11,2,0,48,21,124.07,9.91,3.0,4.3,POINT (13811409.22272145 1108718.0696821064)
ISCBUL,622045871,2019.227727,2019,3,25,2,53,4,123.93,9.84,35.0,4.8,POINT (13795824.494010393 1100808.5188901688)
ISCBUL,622684702,2019.49783,2019,7,1,16,59,25,124.17,9.15,550.37,6.0,POINT (13822541.171800781 1022930.6534294786)
ISCBUL,623017125,2019.879006,2019,11,17,20,5,21,123.31,9.25,100.0,4.3,POINT (13726806.409718566 1034207.6685288516)
ISCBUL,623138637,2019.943265,2019,12,11,7,0,12,124.81,10.19,30.0,4.3,POINT (13893785.645908473 1140373.2826768907)
ISCBUL,626239005,2020.447877,2020,6,13,8,53,54,125.34,9.8,16.51,4.4,POINT (13952784.97602891 1096289.5288369576)
ISCBUL,626521230,2020.720778,2020,9,21,12,36,44,124.16,9.95,7.08,4.1,POINT (13821427.976892846 1113238.5702639013)
ISCBUL,626619550,2020.900414,2020,11,26,10,50,32,124.15,9.02,551.0,4.1,POINT (13820314.781984914 1008275.2671601075)
ISCBUL,626681119,2020.993935,2020,12,30,18,34,38,124.26,9.41,532.8,4.7,POINT (13832559.925972175 1052257.5760028877)
ISCBUL,627549942,2021.144315,2021,2,22,16,11,45,124.69,9.77,10.0,4.3,POINT (13880427.307013283 1092900.6440182207)
